422,144
423,139
424,161
425,146
426,156
427,164
428,134
429,152
430,138
431,143
432,151
433,144
434,145
435,162
436,157
437,142
438,162
439,150
440,161
441,168
442,159
443,139
444,143
445,155
446,151
447,153
448,157
449,162
450,143
451,136
452,166
453,158
454,182
455,144
456,160
457,166
458,172
459,170
460,194
461,152
462,164
463,158
464,182
465,161
466,165
467,149
468,156
469,163
470,202
471,143
472,172
473,166
474,177
475,163
476,171
477,151
478,178
479,188
480,171
481,167
482,174
483,186
484,152
485,156
486,176
487,174
488,175
489,179
490,163
491,183
492,181
493,183
494,161
495,186
496,181
497,162
498,170
499,177
500,187
501,167
502,153
503,147
504,147
505,162
506,132
507,146
508,146
509,154
510,142
511,145
512,150
513,146
514,165
515,127
516,131
517,144
518,140
519,155
520,164
521,161
522,152
523,162
524,147
525,150
526,151
527,141
528,154
529,153
530,140
531,162
532,143
533,149
534,148
535,154
536,161
537,153
538,137
539,159
540,152
541,151
542,153
543,141
544,131
545,139
546,156
547,148
548,144
549,161
550,162
551,125
552,124
553,145
554,134
555,153
556,159
557,187
558,174
559,164
560,159
561,135
562,146
563,148
564,155
565,152
566,158
567,167
568,159
569,166
570,151
571,160
572,150
573,131
574,132
575,138
576,167
577,180
578,157
579,172
580,160
581,178
582,153
583,159
584,152
585,182
586,151
587,165
588,165
589,144
590,142
591,171
592,145
593,170
594,171
595,174
596,159
597,179
598,143
599,147
600,150
601,160
602,164
603,162
604,174
605,164
606,158
607,150
608,167
609,140
610,170
611,174
612,180
613,174
614,161
615,177
616,179
617,169
618,176
619,166
620,166
621,229
622,166
623,167
624,147
625,152
626,171
627,192
628,178
629,177
630,174
631,182
632,167
633,190
634,177
635,169
636,167
637,169
638,180
639,165
640,155
641,181
642,170
643,174
644,173
645,174
646,180
647,176
648,178
649,194
650,184
651,170
652,176
653,157
654,161
655,166
656,212
657,192
658,193
659,176
660,182
661,195
662,182
663,162
664,186
665,172
666,189
667,131
668,130
669,128
670,142
671,137
672,171
673,166
674,150
675,153
676,153
677,136
678,168
679,125
680,154
681,137
682,145
683,138
684,140
685,136
686,144
687,151
688,137
689,146
690,150
691,157
692,152
693,159
694,165
695,155
696,192
697,167
698,168
699,171
700,152
701,156
702,156
703,155
704,157
705,155
706,168
707,141
708,173
709,157
710,142
711,141
712,157
713,143
714,156
715,142
716,189
717,173
718,172
719,200
720,156
721,156
722,158
723,158
724,160
725,158
726,172
727,160
728,158
729,146
730,163
731,178
732,191
733,173
734,156
735,160
736,166
737,167
738,159
739,157
740,165
741,148
742,170
743,152
744,151
745,163
746,153
747,148
748,147
749,164
750,168
751,157
752,165
753,155
754,162
755,177
756,165
757,163
758,167
759,172
760,162
761,180
762,167
763,149
764,160
765,154
766,154
767,163
768,157
769,170
770,163
771,178
772,204
773,193
774,185
775,169
776,169
777,168
778,163
779,157
780,155
781,174
782,169
783,175
784,172
785,159
786,161
787,157
788,155
789,155
790,161
791,206
792,196
793,182
794,184
795,168
796,188
797,162
798,170
799,161
800,175
801,168
802,184
803,181
804,169
805,160
806,163
807,159
808,177
809,182
810,184
811,198
812,214
813,218
814,179
815,172
816,188
817,183
818,190
819,185
820,184
821,191
822,177
823,188
824,206
825,197
826,215
827,211
828,242
829,243
830,203
831,219
832,207
833,170
834,181
835,165
836,186
837,187
838,191
839,182
840,167
841,183
842,175
843,192
844,172
845,175
846,163
847,183
848,188
849,207
850,170
851,180
852,189
853,174
854,178
855,174
856,178
857,185
858,216
859,215
860,202
861,190
862,185
863,190
864,195
865,192
866,173
867,192
868,192
869,193
870,200
871,169
872,178
873,196
874,208
875,180
876,192
877,191
878,195
879,177
880,196
881,180
882,193
883,180
884,186
885,202
886,193
887,197
888,172
889,188
890,195
891,261
892,215
893,191
894,195
895,208
896,205
897,206
898,209
899,182
900,203
901,188
902,194
903,185
904,196
905,276
906,209
907,220
908,190
909,268
910,227
911,239
912,211
913,222
914,211
915,192
916,247
917,232
918,283
919,283
920,433
921,334
922,303
923,289
924,280
925,276
926,296
927,235
928,223
929,207
930,212
931,207
932,202
933,274
934,301
935,272
936,222
937,240
938,226
939,213
940,320
941,413
942,263
943,332
944,312
945,270
946,271
947,257
948,252
949,404
950,426
951,286
952,236
953,421
954,272
955,265
956,206
957,241
958,286
959,362
960,319
961,272
962,241
963,219
964,410
965,294
966,207
967,245
968,234
969,228
970,245
971,221
972,221
973,248
974,273
975,329
976,353
977,267
978,231
979,260
980,208
981,248
982,207
983,212
984,222
985,281
986,333
987,340
988,246
989,255
990,218
991,237
992,232
993,223
994,226
995,289
996,367
997,357
998,275
999,246
1000,257
1001,219
1002,336
1003,340
1004,185
1005,171
1006,172
1007,270
1008,269
1009,246
1010,223
1011,147
1012,206
1013,243
1014,296
1015,208
1016,212
1017,256
1018,256
1019,201
1020,211
1021,206
1022,260
1023,291
1024,186
1025,230
1026,212
1027,235
1028,165
1029,240
1030,260
1031,247
1032,221
1033,169
1034,233
1035,257
1036,233
1037,273
1038,277
1039,266
1040,169
1041,166
1042,194
1043,234
1044,231
1045,302
1046,256
1047,250
1048,294
1049,183
1050,285
1051,261
1052,206
1053,189
1054,241
1055,261
1056,249
1057,189
1058,238
1059,286
1060,190
1061,192
1062,201
1063,226
1064,274
1065,218
1066,180
1067,261
1068,248
1069,184
1070,180
1071,245
1072,220
1073,216
1074,249
1075,264
1076,173
1077,237
1078,200
1079,189
1080,251
1081,234
1082,224
1083,224
1084,180
1085,233
1086,215
1087,249
1088,203
1089,258
1090,244
1091,222
1092,190
1093,267
1094,237
1095,219
1096,204
1097,193
1098,239
1099,228
1100,211
1101,230
1102,250
1103,207
1104,205
1105,179
1106,236
1107,230
1108,214
1109,189
1110,240
1111,194
1112,245
1113,264
1114,246
1115,251
1116,268
1117,160
1118,242
1119,242
1120,225
1121,201
1122,192
1123,178
1124,232
1125,232
1126,179
1127,179
1128,188
1129,200
1130,181
1131,182
1132,191
1133,178
1134,200
1135,187
1136,168
1137,189
1138,168
1139,219
1140,187
1141,246
1142,221
1143,248
1144,241
1145,204
1146,221
1147,197
1148,269
1149,288
1150,284
1151,473
1152,345
1153,208
1154,195
1155,202
1156,190
1157,171
1158,179
1159,185
1160,232
1161,308
1162,262
1163,205
1164,231
1165,275
1166,264
1167,254
1168,201
1169,186
1170,212
1171,264
1172,274
1173,183
1174,210
1175,203
1176,263
1177,281
1178,253
1179,242
1180,224
1181,194
1182,219
1183,203
1184,185
1185,188
1186,202
1187,194
1188,246
1189,293
1190,214
1191,187
1192,163
1193,176
1194,272
1195,255
1196,244
1197,185
1198,292
1199,372
1200,245
1201,255
1202,301
1203,259
1204,207
1205,173
1206,247
1207,278
1208,241
1209,242
1210,309
1211,275
1212,208
1213,191
1214,215
1215,197
1216,219
1217,198
1218,196
1219,175
1220,191
1221,190
1222,186
1223,166
1224,196
1225,177
1226,193
1227,185
1228,192
1229,171
1230,206
1231,165
1232,169
1233,196
1234,212
1235,213
1236,176
1237,222
1238,240
1239,180
1240,203
1241,211
1242,222
1243,214
1244,206
1245,224
1246,249
1247,268
1248,267
1249,228
1250,193
1251,213
1252,269
1253,234
1254,199
1255,231
1256,225
1257,235
1258,217
1259,218
1260,197
1261,213
1262,187
1263,186
1264,193
1265,248
1266,234
1267,282
1268,221
1269,185
1270,215
1271,260
1272,202
1273,263
1274,247
1275,250
1276,217
1277,224
1278,192
1279,209
1280,221
1281,237
1282,210
1283,254
1284,215
1285,208
1286,190
1287,212
1288,221
1289,216
1290,190
1291,188
1292,204
1293,188
1294,206
1295,232
1296,199
1297,201
1298,243
1299,276
1300,239
1301,247
1302,353
1303,445
1304,227
1305,236
1306,269
1307,283
1308,256
1309,252
1310,289
1311,338
1312,439
1313,280
1314,281
1315,306
1316,262
1317,220
1318,192
1319,203
1320,227
1321,272
1322,290
1323,229
1324,227
1325,408
1326,347
1327,246
1328,358
1329,336
1330,268
1331,274
1332,293
1333,290
1334,279
1335,264
1336,327
1337,268
1338,284
1339,316
1340,358
1341,285
1342,348
1343,314
1344,265
1345,244
1346,264
1347,265
1348,325
1349,267
1350,309
1351,256
1352,280
1353,249
1354,238
1355,225
1356,209
1357,253
1358,310
1359,317
1360,275
1361,314
1362,330
1363,327
1364,252
1365,257
1366,275
1367,302
1368,348
1369,271
1370,279
1371,308
1372,265
1373,259
1374,275
1375,273
1376,259
1377,265
1378,256
1379,282
1380,270
1381,300
1382,318
1383,240
1384,330
1385,368
1386,342
1387,352
1388,331
1389,318
1390,336
1391,331
1392,329
1393,320
1394,348
1395,331
1396,336
1397,330
1398,331
1399,338
1400,366
1401,364
1402,339
1403,366
1404,278
1405,266
1406,334
1407,463
1408,312
1409,434
1410,604
1411,1614
1412,272
1413,259
1414,272
1415,243
1416,314
1417,479
1418,276
1419,249
1420,308
1421,572
1422,286
1423,277
1424,242
1425,240
1426,297
1427,346
1428,340
1429,268
1430,385
1431,508
1432,401
1433,356
1434,379
1435,374
1436,357
1437,353
1438,378
1439,344
1440,345
1441,362
1442,375
1443,343
1444,356
1445,354
1446,324
1447,343
1448,317
1449,344
1450,384
1451,295
1452,424
1453,395
1454,371
1455,332
1456,367
1457,353
1458,379
1459,329
1460,264
1461,293
1462,332
1463,317
1464,275
1465,353
1466,265
1467,276
1468,285
1469,302
1470,269
1471,246
1472,281
1473,257
1474,266
1475,282
1476,245
1477,228
1478,211
1479,217
1480,255
1481,226
1482,228
1483,218
1484,221
1485,221
1486,224
1487,218
1488,232
1489,269
1490,245
1491,279
1492,299
1493,243
1494,309
1495,275
1496,378
1497,247
1498,264
1499,346
1500,359
1501,458
1502,355
1503,386
1504,428
1505,374
1506,395
1507,393
1508,388
1509,575
1510,556
1511,607
1512,543
1513,578
1514,551
1515,569
1516,542
1517,586
1518,604
1519,735
1520,462
1521,411
1522,444
1523,387
1524,425
1525,376
1526,404
1527,489
1528,473
1529,326
1530,331
1531,420
1532,380
1533,409
1534,362
1535,394
1536,408
1537,380
1538,515
1539,573
1540,562
1541,534
1542,412
1543,399
1544,438
1545,333
1546,310
1547,302
1548,462
1549,420
1550,391
1551,383
1552,417
1553,346
1554,351
1555,411
1556,358
1557,345
1558,376
1559,382
1560,392
1561,364
1562,369
1563,372
1564,493
1565,631
1566,562
1567,541
1568,572
1569,575
1570,576
1571,601
1572,572
1573,708
1574,541
1575,568
1576,559
1577,627
1578,575
1579,585
1580,550
1581,667
1582,569
1583,592
1584,536
1585,616
1586,559
1587,573
1588,601
1589,602
1590,556
1591,584
1592,570
1593,572
1594,552
1595,592
1596,538
1597,336
1598,268
1599,353
1600,319
1601,341
1602,341
1603,905
1604,735
1605,515
1606,442
1607,466
1608,663
1609,698
1610,669
1611,683
1612,794
1613,682
1614,731
1615,793
1616,726
1617,619
1618,418
1619,260
1620,400
1621,322
1622,329
1623,329
1624,500
1625,389
1626,373
1627,442
1628,392
1629,377
1630,365
1631,450
1632,608
1633,615
1634,623
1635,595
1636,592
1637,644
1638,699
1639,648
1640,632
1641,669
1642,648
1643,526
1644,417
1645,423
1646,390
1647,406
1648,402
1649,414
1650,374
1651,409
1652,375
1653,368
1654,429
1655,391
1656,586
1657,656
1658,625
1659,616
1660,618
1661,614
1662,616
1663,613
1664,614
1665,631
1666,622
1667,697
1668,678
1669,710
1670,653
1671,643
1672,585
1673,600
1674,660
1675,647
1676,631
1677,595
1678,635
1679,654
1680,683
1681,651
1682,683
1683,362
1684,255
1685,236
1686,289
1687,253
1688,237
1689,234
1690,307
1691,250
1692,267
1693,272
1694,240
1695,245
1696,242
1697,264
1698,261
1699,240
1700,252
1701,259
1702,274
1703,301
1704,276
1705,259
1706,295
1707,277
1708,252
1709,264
1710,291
1711,281
1712,266
1713,252
1714,257
1715,242
1716,268
1717,268
1718,240
1719,243
1720,279
1721,257
1722,266
1723,260
1724,236
1725,265
1726,256
1727,271
1728,264
1729,287
1730,272
1731,263
1732,253
1733,245
1734,247
1735,286
1736,261
1737,247
1738,253
1739,335
1740,265
1741,270
1742,310
1743,303
1744,259
1745,276
1746,261
1747,260
1748,257
1749,253
1750,238
1751,247
1752,245
1753,257
1754,259
1755,243
1756,297
1757,288
1758,256
1759,261
1760,258
1761,289
1762,262
1763,273
1764,281
1765,252
1766,257
1767,247
1768,299
1769,274
1770,303
1771,278
1772,286
1773,272
1774,263
1775,280
1776,264
1777,263
1778,277
1779,295
1780,263
1781,283
1782,291
1783,275
1784,264
1785,264
1786,280
1787,276
1788,287
1789,266
1790,311
1791,265
1792,295
1793,293
1794,281
1795,266
1796,272
1797,287
1798,277
1799,264
1800,264
1801,277
1802,281
1803,264
1804,334
1805,306
1806,301
1807,295
1808,298
1809,306
1810,322
1811,279
1812,276
1813,258
1814,312
1815,313
1816,262
1817,291
1818,276
1819,283
1820,288
1821,310
1822,267
1823,250
1824,285
1825,268
1826,255
1827,246
1828,309
1829,301
1830,297
1831,281
1832,281
1833,303
1834,339
1835,361
1836,331
1837,319
1838,365
1839,284
1840,277
1841,300
1842,261
1843,275
1844,279
1845,291
1846,253
1847,261
1848,306
1849,283
1850,271
1851,302
1852,326
1853,282
1854,271
1855,291
1856,270
1857,264
1858,278
1859,258
1860,252
1861,277
1862,312
1863,280
1864,305
1865,314
1866,276
1867,272
1868,262
1869,289
1870,272
1871,258
1872,286
1873,312
1874,302
1875,300
1876,319
1877,283
1878,273
1879,274
1880,294
1881,272
1882,282
1883,286
1884,288
1885,277
1886,298
1887,321
1888,287
1889,284
1890,274
1891,296
1892,286
1893,322
1894,286
1895,279
1896,291
1897,271
1898,288
1899,286
1900,329
1901,291
1902,277
1903,289
1904,292
1905,283
1906,271
1907,271
1908,290
1909,289
1910,334
1911,319
1912,279
1913,283
1914,307
1915,286
1916,298
1917,288
1918,288
1919,275
1920,305
1921,273
1922,315
1923,321
1924,297
1925,280
1926,279
1927,283
1928,289
1929,294
1930,295
1931,280
1932,280
1933,284
1934,326
1935,315
1936,299
1937,297
1938,316
1939,269
1940,305
1941,305
1942,283
1943,280
1944,287
1945,285
1946,327
1947,363
1948,280
1949,284
1950,299
1951,304
1952,280
1953,302
1954,285
1955,277
1956,304
1957,307
1958,298
1959,311
1960,292
1961,285
1962,295
1963,302
1964,327
1965,269
1966,275
1967,317
1968,354
1969,293
1970,304
1971,286
1972,299
1973,317
1974,303
1975,295
1976,297
1977,334
1978,321
1979,307
1980,277
1981,295
1982,306
1983,322
1984,301
1985,291
1986,365
1987,358
1988,288
1989,331
1990,316
1991,295
1992,313
1993,290
1994,293
1995,321
1996,321
1997,271
1998,296
1999,345
2000,304
2001,202
2002,207
2003,198
2004,208
2005,203
2006,205
2007,202
2008,195
2009,200
2010,198
2011,196
2012,203
2013,198
2014,201
2015,211
2016,249
2017,232
2018,233
2019,234
2020,221
2021,227
2022,223
2023,219
2024,209
2025,198
2026,207
2027,202
2028,203
2029,205
2030,220
2031,200
2032,208
2033,201
2034,236
2035,224
2036,207
2037,207
2038,202
2039,200
2040,210
2041,198
2042,208
2043,198
2044,206
2045,208
2046,198
2047,202
2048,198
2049,202
2050,208
2051,204
2052,207
2053,211
2054,239
2055,213
2056,210
2057,206
2058,202
2059,227
2060,226
2061,213
2062,200
2063,210
2064,211
2065,203
2066,205
2067,201
2068,211
2069,204
2070,264
2071,287
2072,320
2073,276
2074,216
2075,210
2076,210
2077,210
2078,210
2079,208
2080,206
2081,225
2082,205
2083,208
2084,204
2085,212
2086,204
2087,210
2088,207
2089,225
2090,215
2091,212
2092,209
2093,209
2094,210
2095,210
2096,209
2097,211
2098,208
2099,212
2100,208
2101,208
2102,210
2103,205
2104,212
2105,275
2106,329
2107,396
2108,299
2109,292
2110,289
2111,277
2112,278
2113,279
2114,276
2115,260
2116,249
2117,262
2118,264
2119,256
2120,254
2121,296
2122,299
2123,273
2124,262
2125,258
2126,252
2127,253
2128,253
2129,254
2130,236
2131,230
2132,238
2133,247
2134,251
2135,253
2136,267
2137,311
2138,274
2139,260
2140,259
2141,255
2142,256
2143,268
2144,258
2145,246
2146,236
2147,234
2148,254
2149,252
2150,253
2151,253
2152,320
2153,275
2154,258
2155,254
2156,259
2157,254
2158,273
2159,262
2160,256
2161,237
2162,246
2163,246
2164,261
2165,257
2166,257
2167,273
2168,306
2169,281
2170,260
2171,261
2172,257
2173,255
2174,257
2175,258
2176,248
2177,231
2178,239
2179,242
2180,247
2181,257
2182,275
2183,384
2184,302
2185,267
2186,262
2187,262
2188,258
2189,255
2190,238
2191,240
2192,241
2193,253
2194,260
2195,262
2196,258
2197,304
2198,292
2199,267
2200,257
2201,264
2202,262
2203,257
2204,251
2205,258
2206,245
2207,235
2208,238
2209,258
2210,261
2211,263
2212,292
2213,309
2214,278
2215,263
2216,268
2217,274
2218,270
2219,261
2220,256
2221,242
2222,238
2223,243
2224,252
2225,264
2226,296
2227,335
2228,312
2229,294
2230,294
2231,284
2232,383
2233,405
2234,465
2235,418
2236,394
2237,388
2238,459
2239,374
2240,355
2241,342
2242,365
2243,266
2244,236
2245,241
2246,240
2247,238
2248,234
2249,229
2250,237
2251,238
2252,236
2253,265
2254,275
2255,375
2256,285
2257,251
2258,238
2259,231
2260,225
2261,229
2262,233
2263,249
2264,227
2265,247
2266,237
2267,242
2268,227
2269,242
2270,232
2271,278
2272,267
2273,250
2274,242
2275,243
2276,238
2277,225
2278,225
2279,231
2280,228
2281,217
2282,224
2283,228
2284,231
2285,232
2286,225
2287,234
2288,302
2289,306
2290,289
2291,307
2292,295
2293,270
2294,281
2295,234
2296,230
2297,227
2298,225
2299,232
2300,233
2301,252
2302,272
2303,251
2304,248
2305,271
2306,294
2307,284
2308,289
2309,282
2310,242
2311,250
2312,267
2313,282
2314,278
2315,305
2316,281
2317,270
2318,269
2319,277
2320,248
2321,240
2322,226
2323,223
2324,225
2325,250
2326,247
2327,249
2328,281
2329,295
2330,248
2331,249
2332,245
2333,249
2334,256
2335,230
2336,231
2337,246
2338,233
2339,231
2340,233
2341,282
2342,251
2343,260
2344,238
2345,247
2346,236
2347,234
2348,233
2349,242
2350,231
2351,225
2352,224
2353,234
2354,226
2355,233
2356,237
2357,273
2358,265
2359,242
2360,234
2361,240
2362,236
2363,236
2364,234
2365,346
2366,263
2367,348
2368,273
2369,252
2370,250
2371,237
2372,260
2373,273
2374,249
2375,237
2376,239
2377,241
2378,263
2379,240
2380,239
2381,238
2382,227
2383,230
2384,229
2385,238
2386,236
2387,239
2388,238
2389,289
2390,255
2391,244
2392,235
2393,254
2394,239
2395,237
2396,239
2397,258
2398,231
2399,229
2400,236
2401,230
2402,236
2403,240
2404,237
2405,286
2406,262
2407,242
2408,239
2409,274
2410,246
2411,238
2412,242
2413,238
2414,232
2415,231
2416,232
2417,237
2418,236
2419,250
2420,237
2421,278
2422,264
2423,247
2424,240
2425,243
2426,241
2427,239
2428,241
2429,246
2430,232
2431,235
2432,234
2433,241
2434,235
2435,242
2436,243
2437,271
2438,283
2439,246
2440,245
2441,244
2442,242
2443,241
2444,251
2445,239
2446,236
2447,236
2448,241
2449,238
2450,238
2451,242
2452,252
2453,294
2454,255
2455,247
2456,245
2457,244
2458,245
2459,240
2460,251
2461,240
2462,238
2463,239
2464,244
2465,239
2466,241
2467,240
2468,251
2469,296
2470,259
2471,249
2472,252
2473,246
2474,247
2475,244
2476,252
2477,245
2478,239
2479,239
2480,245
2481,241
2482,243
2483,243
2484,254
2485,294
2486,264
2487,261
2488,259
2489,250
2490,249
2491,253
2492,253
2493,240
2494,240
2495,241
2496,248
2497,244
2498,247
2499,254
2500,275
2501,304
2502,257
2503,252
2504,254
2505,250
2506,245
2507,261
2508,248
2509,242
2510,242
2511,248
2512,245
2513,248
2514,254
2515,254
2516,283
2517,277
2518,257
2519,254
2520,253
2521,252
2522,248
2523,257
2524,251
2525,244
2526,247
2527,248
2528,247
2529,250
2530,251
2531,264
2532,301
2533,261
2534,251
2535,259
2536,256
2537,252
2538,254
2539,253
2540,247
2541,246
2542,251
2543,247
2544,248
2545,255
2546,257
2547,301
2548,268
2549,258
2550,256
2551,253
2552,250
2553,252
2554,260
2555,251
2556,245
2557,249
2558,256
2559,248
2560,248
2561,256
2562,259
2563,308
2564,263
2565,260
2566,256
2567,258
2568,253
2569,261
2570,249
2571,248
2572,248
2573,254
2574,252
2575,250
2576,257
2577,262
2578,308
2579,267
2580,260
2581,260
2582,259
2583,252
2584,261
2585,258
2586,257
2587,256
2588,255
2589,252
2590,252
2591,251
2592,262
2593,287
2594,288
2595,265
2596,262
2597,262
2598,255
2599,261
2600,261
2601,260
2602,248
2603,257
2604,255
2605,254
2606,252
2607,265
2608,297
2609,283
2610,264
2611,263
2612,260
2613,257
2614,261
2615,261
2616,253
2617,251
2618,258
2619,251
2620,258
2621,260
2622,263
2623,292
2624,290
2625,265
2626,264
2627,263
2628,260
2629,263
2630,266
2631,255
2632,255
2633,265
2634,254
2635,257
2636,260
2637,267
2638,306
2639,288
2640,267
2641,320
2642,276
2643,262
2644,265
2645,257
2646,256
2647,255
2648,259
2649,256
2650,260
2651,262
2652,271
2653,310
2654,282
2655,274
2656,260
2657,266
2658,266
2659,270
2660,261
2661,259
2662,259
2663,259
2664,258
2665,256
2666,266
2667,270
2668,305
2669,287
2670,277
2671,266
2672,264
2673,269
2674,268
2675,260
2676,257
2677,265
2678,257
2679,262
2680,261
2681,275
2682,267
2683,312
2684,284
2685,273
2686,266
2687,265
2688,275
2689,266
2690,271
2691,262
2692,269
2693,261
2694,261
2695,259
2696,277
2697,277
2698,315
2699,278
2700,270
2701,268
2702,271
2703,277
2704,268
2705,275
2706,273
2707,263
2708,263
2709,261
2710,266
2711,266
2712,307
2713,310
2714,279
2715,274
2716,272
2717,293
2718,271
2719,267
2720,261
2721,266
2722,264
2723,263
2724,273
2725,271
2726,309
2727,308
2728,283
2729,272
2730,271
2731,277
2732,268
2733,273
2734,271
2735,274
2736,266
2737,264
2738,265
2739,271
2740,278
2741,306
2742,318
2743,290
2744,279
2745,276
2746,273
2747,278
2748,266
2749,268
2750,269
2751,264
2752,267
2753,279
2754,276
2755,311
2756,301
2757,280
2758,290
2759,274
2760,274
2761,274
2762,270
2763,267
2764,269
2765,264
2766,270
2767,285
2768,279
2769,301
2770,309
2771,293
2772,306
2773,281
2774,274
2775,279
2776,282
2777,269
2778,268
2779,266
2780,273
2781,276
2782,280
2783,306
2784,310
2785,280
2786,275
2787,278
2788,275
2789,278
2790,270
2791,280
2792,266
2793,268
2794,275
2795,282
2796,278
2797,306
2798,313
2799,282
2800,279
2801,281
2802,281
2803,279
2804,278
2805,279
2806,273
2807,269
2808,268
2809,278
2810,282
2811,284
2812,341
2813,324
2814,286
2815,282
2816,283
2817,284
2818,278
2819,278
2820,284
2821,310
2822,290
2823,282
2824,284
2825,309
2826,317
2827,291
2828,281
2829,287
2830,280
2831,283
2832,282
2833,271
2834,272
2835,272
2836,285
2837,283
2838,282
2839,335
2840,317
2841,287
2842,279
2843,287
2844,283
2845,286
2846,284
2847,273
2848,275
2849,274
2850,288
2851,292
2852,285
2853,361
2854,301
2855,286
2856,289
2857,282
2858,283
2859,287
2860,281
2861,275
2862,272
2863,281
2864,284
2865,286
2866,307
2867,324
2868,292
2869,283
2870,297
2871,286
2872,281
2873,292
2874,284
2875,273
2876,274
2877,283
2878,287
2879,286
2880,333
2881,311
2882,289
2883,284
2884,293
2885,288
2886,283
2887,279
2888,277
2889,275
2890,278
2891,293
2892,290
2893,286
2894,341
2895,304
2896,287
2897,292
2898,287
2899,287
2900,315
2901,282
2902,280
2903,276
2904,294
2905,305
2906,288
2907,332
2908,311
2909,292
2910,291
2911,291
2912,292
2913,288
2914,287
2915,278
2916,278
2917,284
2918,288
2919,299
2920,324
2921,327
2922,313
2923,309
2924,343
2925,315
2926,303
2927,284
2928,285
2929,281
2930,291
2931,292
2932,297
2933,316
2934,344
2935,293
2936,294
2937,293
2938,293
2939,292
2940,285
2941,285
2942,280
2943,286
2944,288
2945,294
2946,293
2947,344
2948,304
2949,295
2950,298
2951,290
2952,294
2953,299
2954,290
2955,281
2956,291
2957,295
2958,294
2959,294
2960,351
2961,329
2962,294
2963,300
2964,294
2965,291
2966,294
2967,281
2968,284
2969,285
2970,301
2971,295
2972,296
2973,332
2974,329
2975,300
2976,301
2977,295
2978,295
2979,293
2980,293
2981,287
2982,286
2983,293
2984,294
2985,300
2986,299
2987,351
2988,307
2989,298
2990,303
2991,306
2992,297
2993,302
2994,289
2995,285
2996,289
2997,291
2998,296
2999,300
